FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
107353,15/07/2018,2018,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",166124,,,,,166124
107353,15/08/2018,2018,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",166021,,,,,166021
107353,15/09/2018,2018,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",173080,,,,,173080
107353,15/10/2018,2018,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",152818,,,,,152818
107353,15/11/2018,2018,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",149968,,,,,149968
107353,15/12/2018,2018,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",149368,,,,,149368
107353,15/01/2019,2019,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",136811,,,,,136811
107353,15/02/2019,2019,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",132639,,,,,132639
107353,15/03/2019,2019,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124100,,,,,124100
107353,15/04/2019,2019,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",123455,,,,,123455
107353,15/05/2019,2019,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122465,,,,,122465
107353,15/06/2019,2019,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",121451,,,,,121451
107353,15/07/2019,2019,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",119914,,,,,119914
107353,15/08/2019,2019,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",118423,,,,,118423
107353,15/09/2019,2019,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",120575,,,,,120575
107353,15/10/2019,2019,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122166,,,,,122166
107353,15/11/2019,2019,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122728,,,,,122728
107353,15/12/2019,2019,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122211,,,,,122211
107353,15/01/2020,2020,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",121904,,,,,121904
107353,15/02/2020,2020,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122098,,,,,122098
107353,15/03/2020,2020,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",122581,,,,,122581
107353,15/04/2020,2020,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",123126,,,,,123126
107353,15/05/2020,2020,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",123653,,,,,123653
107353,15/06/2020,2020,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124110,,,,,124110
107353,15/07/2020,2020,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124030,,,,,124030
107353,15/08/2020,2020,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124116,,,,,124116
107353,15/09/2020,2020,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124158,,,,,124158
107353,15/10/2020,2020,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",123618,,,,,123618
107353,15/11/2020,2020,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124223,,,,,124223
107353,15/12/2020,2020,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",124521,,,,,124521
107353,15/01/2021,2021,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,173496,173496
107353,15/02/2021,2021,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,175701,175701
107353,15/03/2021,2021,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,176942,176942
107353,15/04/2021,2021,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,177667,177667
107353,15/05/2021,2021,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,178899,178899
107353,15/06/2021,2021,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,179953,179953
107353,15/07/2021,2021,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,181142,181142
107353,15/08/2021,2021,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,181775,181775
107353,15/09/2021,2021,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,183140,183140
107353,15/10/2021,2021,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,184889,184889
107353,15/11/2021,2021,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,186784,186784
107353,15/12/2021,2021,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,188191,188191
107353,15/01/2022,2022,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,188640,188640
107353,15/02/2022,2022,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,189438,189438
107353,15/03/2022,2022,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,191054,191054
107353,15/04/2022,2022,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,192021,192021
107353,15/05/2022,2022,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,193085,193085
107353,15/06/2022,2022,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,194125,194125
107353,15/07/2022,2022,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,195587,195587
107353,15/08/2022,2022,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,196385,196385
107353,15/09/2022,2022,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,168335,168335
107353,15/10/2022,2022,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,164312,164312
107353,15/11/2022,2022,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,164584,164584
107353,15/12/2022,2022,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,164764,164764
107353,15/01/2023,2023,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,164928,164928
107353,15/02/2023,2023,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,164976,164976
107353,15/03/2023,2023,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,165313,165313
107353,15/04/2023,2023,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,165626,165626
107353,15/05/2023,2023,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,165979,165979
107353,15/06/2023,2023,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166219,166219
107353,15/07/2023,2023,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166278,166278
107353,15/08/2023,2023,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,167010,167010
107353,15/09/2023,2023,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,167208,167208
107353,15/10/2023,2023,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166679,166679
107353,15/11/2023,2023,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,165510,165510
107353,15/12/2023,2023,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,165690,165690
107353,15/01/2024,2024,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166012,166012
107353,15/02/2024,2024,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166164,166164
107353,15/03/2024,2024,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166388,166388
107353,15/04/2024,2024,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166659,166659
107353,15/05/2024,2024,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,166974,166974
107353,15/06/2024,2024,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,102124,102124
107353,15/07/2024,2024,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,92306,92306
107353,15/08/2024,2024,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,79822,79822
107353,15/09/2024,2024,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",,,,,79462,79462
509193,15/07/2017,2017,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",10099,,,,,10099
509193,15/08/2017,2017,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",19672,,,,,19672
509193,15/09/2017,2017,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",24778,,,,,24778
509193,15/10/2017,2017,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",104422,,,,,104422
509193,15/11/2017,2017,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",150698,,,,,150698
509193,15/12/2017,2017,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",206288,,,,,206288
509193,15/01/2018,2018,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",232222,,,,,232222
509193,15/02/2018,2018,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",271407,,,,,271407
509193,15/03/2018,2018,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",328265,,,,,328265
509193,15/04/2018,2018,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",331548,,,,,331548
509193,15/05/2018,2018,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",331581,,,,,331581
509193,15/06/2018,2018,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",330950,,,,,330950
509193,15/07/2018,2018,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",345506,,,,,345506
509193,15/08/2018,2018,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",355210,,,,,355210
509193,15/09/2018,2018,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",395937,,,,,395937
509193,15/10/2018,2018,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",401609,,,,,401609
509193,15/11/2018,2018,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",508847,,,,,508847
509193,15/12/2018,2018,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",566585,,,,,566585
509193,15/01/2019,2019,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",567536,,,,,567536
509193,15/02/2019,2019,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",559316,,,,,559316
509193,15/03/2019,2019,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",443743,,,,,443743
509193,15/04/2019,2019,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",445989,,,,,445989
509193,15/05/2019,2019,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",447089,,,,,447089
509193,15/06/2019,2019,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",449216,,,,,449216
509193,15/07/2019,2019,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",457127,,,,,457127
509193,15/08/2019,2019,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",513671,,,,,513671
509193,15/09/2019,2019,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",595211,,,,,595211
509193,15/10/2019,2019,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",658029,,,,,658029
509193,15/11/2019,2019,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",687758,,,,,687758
509193,15/12/2019,2019,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",707095,,,,,707095
509193,15/01/2020,2020,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",709264,,,,,709264
509193,15/02/2020,2020,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",814070,,,,,814070
509193,15/03/2020,2020,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",909251,,,,,909251
509193,15/04/2020,2020,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",966680,,,,,966680
509193,15/05/2020,2020,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1060061,,,,,1060061
509193,15/06/2020,2020,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1056211,,,,,1056211
509193,15/07/2020,2020,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1125508,,,,,1125508
509193,15/08/2020,2020,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1177113,,,,,1177113
509193,15/09/2020,2020,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1132324,,,,,1132324
509193,15/10/2020,2020,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1117232,,,,,1117232
509193,15/11/2020,2020,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1096909,,,,,1096909
509193,15/12/2020,2020,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1091334,,,,,1091334
509193,15/01/2021,2021,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1097438,1097438
509193,15/02/2021,2021,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1104279,1104279
509193,15/03/2021,2021,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1113807,1113807
509193,15/04/2021,2021,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1125293,1125293
509193,15/05/2021,2021,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1148324,1148324
509193,15/06/2021,2021,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1182841,1182841
509193,15/07/2021,2021,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1197713,1197713
509193,15/08/2021,2021,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1206820,1206820
509193,15/09/2021,2021,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1230798,1230798
509193,15/10/2021,2021,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1230948,1230948
509193,15/11/2021,2021,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1231158,1231158
509193,15/12/2021,2021,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1231734,1231734
509193,15/01/2022,2022,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1247292,1247292
509193,15/02/2022,2022,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1261611,1261611
509193,15/03/2022,2022,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",,,,,1271950,1271950
